Constant,24,60,120
0.0,0.009324884231157394,0.0055800717507133064,0.0028859970695459714
0.1,0.0091077496205599,0.005508661001277912,0.00289180693423176
0.2,0.008720817116350152,0.005518327813815692,0.00281935417882224
0.30000000000000004,0.008657510967107887,0.0053705581278937166,0.002685835599493513
0.4,0.008148436975900892,0.005240148340410205,0.0026652523031982624
0.5,0.0079717410741607,0.004893190958707953,0.0024971033699545215
0.6000000000000001,0.007931678846160316,0.0048176188599956815,0.002480330136226963
0.7000000000000001,0.007610931505114295,0.004766937266428056,0.0023910315645347025
0.8,0.007298459576370094,0.0048121832934898195,0.002347762896110183
0.9,0.007147349482873335,0.004705757806780462,0.0023587827407210503
1.0,0.007210764345687479,0.004621187555323923,0.0024539616637912947
